,date,open,high,low,close,volume,symbol
950,2022-01-06 21:23:00,3426.50000,3428.57000,3425.40000,3427.15000,142,eth
951,2022-01-06 21:22:00,3426.97000,3427.06000,3425.89000,3426.51000,41,eth
952,2022-01-06 21:21:00,3427.83000,3428.05000,3425.77000,3426.97000,75,eth
953,2022-01-06 21:20:00,3425.34000,3427.98000,3425.34000,3427.83000,40,eth
954,2022-01-06 21:19:00,3424.22000,3426.22000,3424.21000,3425.34000,89,eth
955,2022-01-06 21:18:00,3423.26000,3424.38000,3423.19000,3424.22000,36,eth
956,2022-01-06 21:17:00,3420.08000,3424.08000,3420.07000,3423.27000,115,eth
957,2022-01-06 21:16:00,3418.07000,3420.08000,3416.39000,3420.08000,197,eth
958,2022-01-06 21:15:00,3419.09000,3419.80000,3418.01000,3418.01000,76,eth
959,2022-01-06 21:14:00,3422.04000,3422.10000,3419.09000,3419.10000,94,eth
960,2022-01-06 21:13:00,3423.52000,3423.70000,3421.04000,3422.05000,138,eth
961,2022-01-06 21:12:00,3420.89000,3424.86000,3419.51000,3423.53000,200,eth
962,2022-01-06 21:11:00,3418.68000,3421.99000,3418.68000,3420.86000,262,eth
963,2022-01-06 21:10:00,3415.64000,3419.07000,3415.64000,3418.68000,160,eth
964,2022-01-06 21:09:00,3418.15000,3418.16000,3414.20000,3415.64000,264,eth
965,2022-01-06 21:08:00,3420.00000,3420.84000,3418.11000,3418.16000,235,eth
966,2022-01-06 21:07:00,3424.79000,3424.80000,3420.00000,3420.01000,252,eth
967,2022-01-06 21:06:00,3429.38000,3429.60000,3424.79000,3424.80000,116,eth
968,2022-01-06 21:05:00,3426.47000,3429.99000,3426.06000,3429.39000,114,eth
969,2022-01-06 21:04:00,3428.74000,3429.73000,3425.82000,3426.47000,107,eth
970,2022-01-06 21:03:00,3426.95000,3428.74000,3426.94000,3428.73000,182,eth
971,2022-01-06 21:02:00,3426.83000,3428.08000,3426.27000,3426.95000,92,eth
972,2022-01-06 21:01:00,3425.30000,3426.83000,3424.00000,3426.82000,69,eth
973,2022-01-06 21:00:00,3425.77000,3427.57000,3424.08000,3425.30000,153,eth
974,2022-01-06 20:59:00,3426.16000,3427.77000,3423.27000,3425.77000,273,eth
975,2022-01-06 20:58:00,3427.49000,3428.29000,3425.39000,3426.05000,98,eth
976,2022-01-06 20:57:00,3420.22000,3427.50000,3419.92000,3427.48000,153,eth
977,2022-01-06 20:56:00,3419.85000,3422.22000,3419.85000,3420.23000,150,eth
978,2022-01-06 20:55:00,3426.44000,3426.44000,3419.33000,3419.86000,480,eth
979,2022-01-06 20:54:00,3428.73000,3428.75000,3425.81000,3426.44000,83,eth
980,2022-01-06 20:53:00,3427.83000,3429.67000,3425.46000,3428.74000,195,eth
981,2022-01-06 20:52:00,3428.52000,3428.99000,3426.64000,3427.84000,132,eth
982,2022-01-06 20:51:00,3430.46000,3430.83000,3428.52000,3428.52000,190,eth
983,2022-01-06 20:50:00,3432.72000,3435.05000,3430.00000,3430.46000,286,eth
984,2022-01-06 20:49:00,3434.00000,3435.05000,3432.68000,3432.73000,163,eth
985,2022-01-06 20:48:00,3433.08000,3434.95000,3431.00000,3434.00000,196,eth
986,2022-01-06 20:47:00,3431.00000,3433.63000,3430.99000,3433.09000,76,eth
987,2022-01-06 20:46:00,3429.50000,3431.69000,3428.64000,3430.99000,90,eth
988,2022-01-06 20:45:00,3432.21000,3433.55000,3429.08000,3429.45000,103,eth
989,2022-01-06 20:44:00,3432.32000,3434.01000,3428.69000,3432.21000,212,eth
990,2022-01-06 20:43:00,3429.37000,3433.72000,3429.07000,3432.32000,182,eth
991,2022-01-06 20:42:00,3429.19000,3430.53000,3428.46000,3429.36000,154,eth
992,2022-01-06 20:41:00,3427.74000,3432.39000,3427.36000,3429.19000,413,eth
993,2022-01-06 20:40:00,3432.99000,3433.81000,3425.90000,3427.74000,538,eth
994,2022-01-06 20:39:00,3435.80000,3435.81000,3432.94000,3433.00000,167,eth
995,2022-01-06 20:38:00,3437.84000,3438.64000,3435.02000,3435.80000,383,eth
996,2022-01-06 20:37:00,3438.62000,3439.88000,3435.56000,3437.84000,116,eth
997,2022-01-06 20:36:00,3437.00000,3439.93000,3437.00000,3438.62000,182,eth
998,2022-01-06 20:35:00,3437.84000,3439.09000,3435.00000,3437.01000,237,eth
999,2022-01-06 20:34:00,3438.42000,3441.14000,3437.53000,3437.85000,86,eth
